1.944610181839580981e-02,6.411890953338987564e-02
-2.406347318398444415e-02,-7.565415836279597295e-02
-2.108022554689295124e-03,5.051058047469372120e-02
-4.182963057857183933e-03,5.331428458462978554e-02
9.811634069119962859e-03,-9.172598668640735350e-03
-1.415739478426338710e-02,-3.876540563471525536e-02
3.154782178783215735e-03,2.060361003166866559e-02
3.112306072483273650e-02,-1.461008679953460510e-01
6.440168728226609678e-03,6.526046566459572582e-03
9.540819325341837187e-02,3.094826124628332065e-01
-1.420343565573810862e-01,-8.920984857083880115e-01
-1.396792598737038300e-04,-7.235232138778765684e-04
2.324508102429147932e-04,6.739789595760874163e-04
1.106780304229378910e-05,-1.431278095820974331e-04
2.433038879567591041e-05,-1.933336809362245210e-04
-5.289336887160352646e-05,1.760807416212799119e-04
1.046150354320290560e-04,1.974675308061891218e-04
-1.035782641374604052e-05,-3.994038114846451570e-05
-2.337278769267673738e-04,1.187155711381368160e-03
-2.230466468553627158e-05,-2.822702308744678247e-05
-1.562484705066722115e-02,-3.062996327930135598e-02
2.642251106474264310e-07,1.507659418543841469e-06
-5.871073121352983837e-07,-1.850269878977518047e-06
-1.539097670690696092e-08,1.240904042579874731e-07
-3.243351563926307628e-08,2.258757020155202192e-07
6.534996760648989609e-08,-2.871394081022550736e-07
-2.135917973803448480e-07,-3.248468893623576158e-07
1.055748362871476778e-08,4.001263695393216345e-08
5.380916521542033870e-07,-2.772136938095462787e-06
2.251601804668040299e-08,7.790459469413118329e-08
3.096025117741280346e-04,6.683136006350518096e-04
